case_id,message_id,user_id,direction,text,pais_usuario,channel,ts,category,subcategory,sentiment,urgency,confidence,is_fraud,suggested_response,reasoning
CASE-061,MSG-214,USR-230,INBOUND,Perdí plata en la conversión de pesos a dólares para nada.,Argentina,No especificado,2026-05-06T04:31:54.651416+00:00,RECLAMO_QUEJA,INCUMPLIMIENTO_PROMESA,NEGATIVO,MEDIA,0.85,False,,"El usuario reclama por falta de aviso previo sobre la indisponibilidad del servicio de cripto en Argentina, resultando en pérdida económica por conversión de divisas. Es un incumplimiento de expectativa de servicio con demanda de reembolso, sin evidencia de fraude."
CASE-062,MSG-215,USR-802,INBOUND,Mi abuela no puede validar su cuenta porque no sabe usar el teléfono.,México,No especificado,2026-05-06T04:31:56.670297+00:00,CUENTA_PERFIL,VERIFICACION_IDENTIDAD,NEUTRAL,MEDIA,0.85,False,,El usuario reporta un problema de verificación de identidad (KYC) relacionado con dificultades técnicas de su abuela para usar el teléfono durante el proceso de validación de cuenta.
CASE-062,MSG-216,AGENT-03,OUTBOUND,Podemos agendar una videollamada para asistirla personalmente.,México,No especificado,2026-05-06T04:31:58.513036+00:00,,,,,,,,
CASE-062,MSG-217,USR-802,INBOUND,"Estaría genial. Ella está conmigo ahora, ¿podemos hacerlo ya?",México,No especificado,2026-05-06T04:31:58.517778+00:00,CUENTA_PERFIL,VERIFICACION_IDENTIDAD,POSITIVO,MEDIA,0.92,False,,"El usuario solicita asistencia para que su abuela complete la validación de cuenta debido a dificultades con el uso del teléfono, sin indicios de fraude."
CASE-063,MSG-218,USR-415,INBOUND,Me llegó una notificación de 'Cambio de clave' y yo no hice nada.,Chile,No especificado,2026-05-06T04:32:04.863042+00:00,SEGURIDAD_FRAUDE,ACCESO_NO_AUTORIZADO,NEGATIVO,CRITICA,0.95,True,"⚠️ ALERTA DE SEGURIDAD - Tu cuenta ha sido bloqueada preventivamente.  Hemos detectado actividad sospechosa en tu cuenta (cambio de clave no autorizado). Por tu seguridad, hemos bloqueado tu acceso inmediatamente.  **Pasos que debes seguir AHORA:** 1. ✓ No compartas tu código OTP (One-Time Password) con nadie 2. ✓ No hagas clic en enlaces recibidos por email o SMS 3. ✓ Cambia tu contraseña desde otro dispositivo (no el que usas normalmente) 4. ✓ Espera a que nuestro equipo de Seguridad se comunique contigo en las próximas 2 horas  **¿Necesitas ayuda inmediata?** Nuestro equipo de seguridad está revisando tu caso. Si tienes urgencia, responde a este mensaje y te contactaremos por teléfono verificado.  Tu dinero está seguro. Estamos aquí para protegerte. 🔐","El usuario reporta una notificación de cambio de clave que él no realizó, lo que indica un intento activo de acceso no autorizado a su cuenta."
CASE-063,MSG-219,AGENT-01,OUTBOUND,Estamos bloqueando tu cuenta por sospecha de fraude. No compartas códigos.,Chile,No especificado,2026-05-06T04:32:09.058023+00:00,,,,,,,,
CASE-063,MSG-220,USR-415,INBOUND,No he compartido nada. Por favor que no me saquen la plata.,Chile,No especificado,2026-05-06T04:32:09.063438+00:00,SEGURIDAD_FRAUDE,ACCESO_NO_AUTORIZADO,NEGATIVO,CRITICA,0.95,True,"Entendemos tu preocupación y queremos tranquilizarte: tu cuenta ha sido bloqueada de forma inmediata para proteger tus fondos. Esto es lo que necesitas hacer ahora: (1) No compartas códigos OTP (códigos de 6 dígitos) con nadie, ni siquiera si dicen ser de Global66; (2) Cambia tu contraseña desde una computadora o dispositivo que confíes esté seguro; (3) Nuestro equipo de Seguridad se contactará contigo en las próximas horas con más información. Tu dinero está protegido mientras investigamos. Si recibes mensajes sospechosos, repórtalos inmediatamente.","El usuario reporta una notificación de cambio de clave que él no realizó, indicando un intento de acceso no autorizado activo a su cuenta. La urgencia es crítica por la preocupación legítima sobre pérdida de fondos."
CASE-063,MSG-221,USR-415,INBOUND,Me acaba de llegar un SMS con un código de retiro. ¡Hagan algo!,Chile,No especificado,2026-05-06T04:32:13.050330+00:00,SEGURIDAD_FRAUDE,ACCESO_NO_AUTORIZADO,NEGATIVO,CRITICA,0.95,True,"🚨 **ALERTA DE SEGURIDAD - Tu cuenta ha sido bloqueada inmediatamente.**  Hemos detectado intentos no autorizados de acceso a tu cuenta. Tu cuenta está **BLOQUEADA** para proteger tus fondos.  **ACCIONES INMEDIATAS QUE DEBES TOMAR:** 1. ✅ **NO compartas** códigos OTP, contraseñas o datos personales con nadie 2. ✅ **NO hagas clic** en enlaces sospechosos ni descargues archivos desconocidos 3. ✅ Cambia tu contraseña desde un dispositivo seguro cuando se desbloquee tu cuenta 4. ✅ Activa autenticación de dos factores (2FA) si aún no la tienes  **Nuestro equipo de Seguridad está investigando este incidente y se comunicará contigo en las próximas horas por teléfono verificado o dentro de la app.**  Tus fondos están protegidos. Mantén la calma y no realices acciones adicionales por ahora. Estamos aquí para ayudarte.","El usuario reporta notificación de cambio de clave no autorizado y recepción de SMS con código de retiro, indicando acceso no autorizado activo a su cuenta."
CASE-064,MSG-222,USR-510,INBOUND,Mi transferencia a EE.UU. fue rechazada por el banco Intermediario.,Colombia,No especificado,2026-05-06T04:32:17.342265+00:00,TRANSFERENCIAS_ENVIOS,ENVIO_RECHAZADO,NEUTRAL,MEDIA,0.95,False,,"El usuario reporta rechazo de una transferencia internacional por parte del banco intermediario, lo que corresponde claramente a la subcategoría ENVIO_RECHAZADO dentro de TRANSFERENCIAS_ENVIOS."
CASE-064,MSG-223,AGENT-02,OUTBOUND,Eso sucede si el banco destino tiene restricciones de compliance.,Colombia,No especificado,2026-05-06T04:32:19.227549+00:00,,,,,,,,
CASE-064,MSG-224,USR-510,INBOUND,¿Y qué pasa con mis 30 dólares de comisión? ¿Se pierden?,Colombia,No especificado,2026-05-06T04:32:19.233289+00:00,TRANSFERENCIAS_ENVIOS,ENVIO_RECHAZADO,NEGATIVO,MEDIA,0.85,False,,"El usuario reporta una transferencia rechazada por el banco intermediario y cuestiona si perderá la comisión cobrada, lo que corresponde a un problema de envío rechazado con implicación de comisiones no devueltas."
CASE-065,MSG-225,USR-669,INBOUND,The exchange rate for BRL to USD is wrong in the calculator.,USA,No especificado,2026-05-06T04:32:21.844891+00:00,COBROS_COMISIONES,TIPO_CAMBIO,NEUTRAL,MEDIA,0.85,False,,"El usuario reporta un problema con la tasa de cambio BRL a USD en la calculadora, lo que corresponde a una consulta sobre tipo de cambio dentro de la categoría de cobros y comisiones."
CASE-065,MSG-226,AGENT-03,OUTBOUND,Our rates include a small spread for operational costs.,USA,No especificado,2026-05-06T04:32:26.056563+00:00,,,,,,,,
CASE-065,MSG-227,USR-669,INBOUND,It is more than 5%. That is not 'low cost' like you advertise.,USA,No especificado,2026-05-06T04:32:26.062606+00:00,COBROS_COMISIONES,TIPO_CAMBIO,NEGATIVO,MEDIA,0.92,False,,"El usuario reclama sobre un tipo de cambio desfavorable (5%+) entre BRL y USD, percibiendo discrepancia entre el spread cobrado y la promesa de ""bajo costo"" en la publicidad."
CASE-065,MSG-228,USR-669,INBOUND,I will use another app if you don't match the market rate.,USA,No especificado,2026-05-06T04:32:28.218629+00:00,COBROS_COMISIONES,TIPO_CAMBIO,NEGATIVO,MEDIA,0.92,False,,"Usuario reclama sobre un tipo de cambio desfavorable en la calculadora de BRL a USD, considerando que el spread supera el 5% y contradice la promesa de bajos costos. Es un reclamo sobre comisiones/spread, no un incidente de fraude."
CASE-066,MSG-229,USR-215,INBOUND,Quiero que me expliquen por qué mi cuenta está en 'Análisis' hace una semana.,Perú,No especificado,2026-05-06T04:32:33.937749+00:00,CUENTA_PERFIL,VERIFICACION_IDENTIDAD,NEGATIVO,ALTA,0.85,False,,"El usuario reporta que su cuenta está en estado 'Análisis' desde hace una semana, lo que indica un proceso de verificación de identidad (KYC) prolongado que requiere explicación y resolución urgente."
CASE-066,MSG-230,AGENT-04,OUTBOUND,Es un proceso estándar de verificación de documentos de identidad.,Perú,No especificado,2026-05-06T04:32:36.298780+00:00,,,,,,,,
CASE-066,MSG-231,USR-215,INBOUND,Una semana no es estándar. Tengo mis ahorros atrapados ahí.,Perú,No especificado,2026-05-06T04:32:36.305941+00:00,CUENTA_PERFIL,VERIFICACION_IDENTIDAD,NEGATIVO,ALTA,0.92,False,,"Usuario reporta bloqueo de cuenta en estado 'Análisis' por verificación de identidad (KYC) durante una semana, generando frustración por fondos inmovilizados."
CASE-067,MSG-232,USR-335,INBOUND,Mi envío de CLP a COP dice que el banco receptor rechazó el nombre.,Chile,No especificado,2026-05-06T04:32:40.386945+00:00,TRANSFERENCIAS_ENVIOS,ERROR_DATOS_DESTINO,NEUTRAL,MEDIA,0.92,False,,"El usuario reporta un rechazo de transferencia de CLP a COP por error en el nombre del destinatario, indicando un problema de datos de destino incorrectos."
CASE-067,MSG-233,AGENT-01,OUTBOUND,Asegúrate de que el nombre coincida exactamente con la cédula.,Chile,No especificado,2026-05-06T04:32:42.277877+00:00,,,,,,,,
CASE-067,MSG-234,USR-335,INBOUND,Puse 'Juan Perez' y él es 'Juan Alberto Perez'. ¿Cómo lo edito?,Chile,No especificado,2026-05-06T04:32:42.282851+00:00,TRANSFERENCIAS_ENVIOS,ERROR_DATOS_DESTINO,NEUTRAL,MEDIA,0.95,False,,"El usuario reporta un rechazo de transferencia internacional (CLP a COP) debido a discrepancia en el nombre del destinatario. Es un error de datos común en envíos, no hay indicios de fraude."
CASE-067,MSG-235,USR-335,INBOUND,No quiero esperar a que rebote el dinero de nuevo.,Chile,No especificado,2026-05-06T04:32:49.301062+00:00,TRANSFERENCIAS_ENVIOS,ERROR_DATOS_DESTINO,NEGATIVO,ALTA,0.95,False,,"El usuario reporta un rechazo por discrepancia en el nombre del beneficiario en una transferencia CLP a COP, solicitando editar los datos sin esperar a que rebote el dinero."
CASE-068,MSG-236,USR-122,INBOUND,Me quitaron 10 USD de mi billetera por un 'Ajuste de Saldo'. ¿Qué es eso?,Argentina,No especificado,2026-05-06T04:32:51.323128+00:00,COBROS_COMISIONES,AJUSTE_SALDO,NEGATIVO,MEDIA,0.95,False,,"El usuario reclama un cargo inesperado por ""Ajuste de Saldo"" en su billetera. Se trata de una consulta sobre un cobro no comprendido, sin evidencia de fraude activo."
CASE-068,MSG-237,AGENT-02,OUTBOUND,Fue por una compra en Amazon que se procesó con una tasa errónea ayer.,Argentina,No especificado,2026-05-06T04:32:53.494502+00:00,,,,,,,,
CASE-068,MSG-238,USR-122,INBOUND,"Ese es error de ustedes, no mío. No tienen derecho a sacarme plata así.",Argentina,No especificado,2026-05-06T04:32:53.501028+00:00,COBROS_COMISIONES,AJUSTE_SALDO,NEGATIVO,MEDIA,0.92,False,,"El usuario reclama un cargo de 10 USD etiquetado como ""Ajuste de Saldo"" relacionado con un error en la tasa de cambio de una compra en Amazon. Es un problema de cobros no autorizados desde su perspectiva, no un incidente de fraude activo."
CASE-069,MSG-239,USR-447,INBOUND,Quiero pedir el Link de Pago para cobrarle a un cliente en España.,Chile,No especificado,2026-05-06T04:32:59.013718+00:00,PRODUCTO_INFO,INFO_SERVICIOS,NEUTRAL,MEDIA,0.85,False,,El usuario realiza una consulta informativa sobre cómo utilizar la funcionalidad de Link de Pago de Global66 para cobrar a un cliente en el extranjero.
CASE-069,MSG-240,AGENT-03,OUTBOUND,Esa función solo está disponible para cuentas de empresa validadas.,Chile,No especificado,2026-05-06T04:33:00.770160+00:00,,,,,,,,
CASE-069,MSG-241,USR-447,INBOUND,"Tengo mi empresa en Chile, pero no veo el botón en la app.",Chile,No especificado,2026-05-06T04:33:00.773205+00:00,PRODUCTO_INFO,FUNCIONALIDAD_NUEVA,NEUTRAL,MEDIA,0.85,False,,"El usuario consulta sobre la disponibilidad y acceso a la funcionalidad de Link de Pago en la app para cuentas Business, reportando que no visualiza el botón a pesar de tener cuenta de empresa."
CASE-069,MSG-242,USR-447,INBOUND,"Mi cuenta es Business, ya mandé el RUT. Revisen por favor.",Chile,No especificado,2026-05-06T04:33:06.036057+00:00,PRODUCTO_INFO,FUNCIONALIDAD_NUEVA,NEUTRAL,MEDIA,0.85,False,,"El usuario consulta sobre la disponibilidad y acceso a la funcionalidad de Link de Pago para su cuenta Business validada, indicando que ha completado requisitos de verificación (RUT enviado) pero no ve la función en la app."
CASE-070,MSG-243,USR-907,INBOUND,Mi tarjeta no tiene nombre. ¿Puedo viajar a EE.UU. con ella?,México,No especificado,2026-05-06T04:33:08.164880+00:00,TARJETA,ENTREGA_TARJETA,NEUTRAL,MEDIA,0.75,False,,"El usuario reporta una tarjeta sin nombre impreso, lo cual es un problema de entrega/emisión de la tarjeta física; expresa preocupación sobre su validez para viajes internacionales."
CASE-070,MSG-244,AGENT-01,OUTBOUND,"Sí, es una tarjeta nominativa digitalmente aunque no tenga relieve.",México,No especificado,2026-05-06T04:33:14.056814+00:00,,,,,,,,
CASE-070,MSG-245,USR-907,INBOUND,¿Y si me piden ID en la tienda para comparar con la tarjeta?,México,No especificado,2026-05-06T04:33:14.063152+00:00,TARJETA,ENTREGA_TARJETA,NEUTRAL,BAJA,0.75,False,,"El usuario consulta sobre una tarjeta sin nombre en relieve y su validez para viajes internacionales, lo que corresponde a dudas sobre características y funcionalidad de la tarjeta física."
CASE-071,MSG-246,USR-131,INBOUND,Quiero cerrar mi cuenta pero tengo 0.01 centavos y no me deja.,Chile,No especificado,2026-05-06T04:33:16.132934+00:00,CUENTA_PERFIL,CIERRE_CUENTA,NEUTRAL,BAJA,0.95,False,,El usuario solicita cerrar su cuenta pero reporta un obstáculo técnico/operativo: saldo residual de 0.01 centavos que le impide completar el cierre.
CASE-071,MSG-247,AGENT-05,OUTBOUND,Debes donar ese remanente o retirarlo para quedar en cero absoluto.,Chile,No especificado,2026-05-06T04:33:21.455376+00:00,,,,,,,,
CASE-071,MSG-248,USR-131,INBOUND,No me deja retirar 0.01 y no hay botón de donar. Ayuden.,Chile,No especificado,2026-05-06T04:33:21.457995+00:00,CUENTA_PERFIL,CIERRE_CUENTA,NEGATIVO,MEDIA,0.92,False,,"El usuario quiere cerrar su cuenta pero enfrenta un problema técnico/operativo: posee un remanente de 0.01 (probablemente en moneda local o USD) y no puede retirarlo ni acceder a una opción de donación, lo que bloquea el cierre de cuenta."
CASE-071,MSG-249,USR-131,INBOUND,Llevo media hora en esto solo para borrar mis datos.,Chile,No especificado,2026-05-06T04:33:23.604212+00:00,CUENTA_PERFIL,CIERRE_CUENTA,NEGATIVO,MEDIA,0.95,False,,"El usuario solicita cerrar su cuenta pero enfrenta un obstáculo técnico con un saldo residual de 0.01 céntavos que no puede retirar ni donar, generando frustración tras 30 minutos de intentos."
CASE-072,MSG-250,USR-503,INBOUND,Mi transferencia de COP a USD no se refleja en mi Smart Wallet.,Colombia,No especificado,2026-05-06T04:33:27.956633+00:00,TRANSFERENCIAS_ENVIOS,DINERO_NO_RECIBIDO,NEUTRAL,MEDIA,0.85,False,,"El usuario reporta que una transferencia de COP a USD no aparece en su Smart Wallet, lo que indica un problema con la recepción o visibilidad de fondos tras una transferencia internacional."
CASE-072,MSG-251,AGENT-02,OUTBOUND,Revisa si el dinero quedó en la billetera global o en tránsito.,Colombia,No especificado,2026-05-06T04:33:30.973814+00:00,,,,,,,,
CASE-072,MSG-252,USR-503,INBOUND,Sale en tránsito hace 4 horas. Debería ser instantáneo según su web.,Colombia,No especificado,2026-05-06T04:33:30.980035+00:00,TRANSFERENCIAS_ENVIOS,ENVIO_PENDIENTE,NEGATIVO,ALTA,0.92,False,,"El usuario reporta una transferencia COP a USD que permanece en tránsito hace 4 horas cuando debería ser instantánea, indicando un problema operativo con entrega pendiente y expectativa incumplida."
CASE-073,MSG-253,USR-113,INBOUND,Solicito que desactiven el cobro automático de Spotify en mi tarjeta.,Chile,No especificado,2026-05-06T04:33:35.485621+00:00,COBROS_COMISIONES,COBRO_SUSCRIPCION,NEUTRAL,MEDIA,0.85,False,,"El usuario solicita desactivar un cobro automático de una suscripción (Spotify) en su tarjeta, lo cual corresponde a COBRO_SUSCRIPCION bajo la categoría COBROS_COMISIONES."
CASE-073,MSG-254,AGENT-01,OUTBOUND,Debes hacerlo directamente desde la configuración de tu cuenta Spotify.,Chile,No especificado,2026-05-06T04:33:37.435489+00:00,,,,,,,,
CASE-073,MSG-255,USR-113,INBOUND,Perdí el acceso a ese correo de Spotify. Bloqueen el comercio ustedes.,Chile,No especificado,2026-05-06T04:33:37.439845+00:00,COBROS_COMISIONES,COBRO_SUSCRIPCION,NEGATIVO,MEDIA,0.85,False,,"El usuario reporta un cobro recurrente de Spotify que desea detener porque perdió acceso a su cuenta de correo asociada, solicitando bloquear el comercio en su tarjeta. Es un reclamo legítimo sobre suscripción no deseada, no hay evidencia de fraude activo."
CASE-073,MSG-256,USR-113,INBOUND,"Si no lo hacen, tendré que dar de baja la tarjeta completa.",Chile,No especificado,2026-05-06T04:33:43.148456+00:00,COBROS_COMISIONES,COBRO_SUSCRIPCION,NEGATIVO,ALTA,0.85,False,,El usuario reclama un cobro automático recurrente de Spotify que no puede desactivar por haber perdido acceso a la cuenta de correo asociada. Solicita bloquear el comercio como medida de protección y amenaza con dar de baja la tarjeta. Es un caso de suscripción no deseada/indeseada sin evidencia de fraude activo.
CASE-074,MSG-257,USR-810,INBOUND,"A interface do aplicativo está em espanhol, como mudo para português?",Brasil,No especificado,2026-05-06T04:33:45.719457+00:00,APP_PLATAFORMA,IDIOMA_TRADUCCION,NEUTRAL,BAJA,0.95,False,,El usuario solicita ayuda para cambiar el idioma de la aplicación de español a portugués.
